norad_id,jcat,object_name,bus,generation,label_source,label_confidence,launch_mass_kg,dry_mass_kg,span_m,area_to_mass_proxy,launch_date,decay_date
57974,S57974,Starlink 30489,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57975,S57975,Starlink 30503,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57976,S57976,Starlink 30512,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57977,S57977,Starlink 30509,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57978,S57978,Starlink 30511,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57979,S57979,Starlink 30508,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57980,S57980,Starlink 30504,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,2026-03-17
57981,S57981,Starlink 30510,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57982,S57982,Starlink 30507,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57983,S57983,Starlink 30515,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57984,S57984,Starlink 30516,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57985,S57985,Starlink 30519,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-09-30,
57991,S57991,Starlink 30537,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
57992,S57992,Starlink 30534,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
57993,S57993,Starlink 30536,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
57994,S57994,Starlink 30538,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
57995,S57995,Starlink 30517,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
57996,S57996,Starlink 30543,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,2025-04-20
57997,S57997,Starlink 30523,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
57998,S57998,Starlink 30531,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
57999,S57999,Starlink 30552,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58000,S58000,Starlink 30545,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58001,S58001,Starlink 30535,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58002,S58002,Starlink 30540,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58003,S58003,Starlink 30546,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,2026-04-18
58004,S58004,Starlink 30539,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58005,S58005,Starlink 30530,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58006,S58006,Starlink 30526,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58007,S58007,Starlink 30527,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58008,S58008,Starlink 30522,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58009,S58009,Starlink 30486,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58010,S58010,Starlink 30520,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58011,S58011,Starlink 30497,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58012,S58012,Starlink 30525,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-05,
58028,S58028,Starlink 30514,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58029,S58029,Starlink 30518,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58030,S58030,Starlink 30549,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58031,S58031,Starlink 30556,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58032,S58032,Starlink 30561,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58033,S58033,Starlink 30562,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58034,S58034,Starlink 30565,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58035,S58035,Starlink 30438,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58036,S58036,Starlink 30437,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
58037,S58037,Starlink 30533,Starlink V2M,v2-mini,stated,high,730.0,700.0,29.0,1.20143,2023-10-09,
